"filename", "language", "Rust", "PowerShell", "Infrastructure-As-Code", "Skill", "Python", "JavaScript", "PHP", "Ignore", "MS SQL", "TypeScript", "PostCSS", "XML", "JSON Lines", "JSON with Comments", "Log", "comment", "blank", "total"
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\src\teamFabricWorker.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\src\treeProvider.js", "JavaScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\src\uiActionInventory.js", "JavaScript", 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 129
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\src\webviewMessages.js", "JavaScript", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 88
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\src\workGovernor.js", "JavaScript", 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 272
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\activation-transaction.test.js", "JavaScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\activity-observability.test.js", "JavaScript", 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 283
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\activity.test.js", "JavaScript", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 154
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\browser-lane.js", "JavaScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 53
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\canonical-event-publisher.test.js", "JavaScript", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\cleanup-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 265
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\context-bridge.test.js", "JavaScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\coordination-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 179
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\dashboard-e2e.test.js", "JavaScript", 0, 0, 0, 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 452
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\discovery-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 213
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\enterprise-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 82
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\environment-lifecycle-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\extension-contract.test.js", "JavaScript", 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 227
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\fixtures\context.json", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\hardening-boundaries.test.js", "JavaScript", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 137
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\installed-harness\extension.js", "JavaScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\installed-harness\package.json", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\instrumentation-sdk.test.js", "JavaScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\mcp-activity-integration.test.js", "JavaScript", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 86
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\mcp-server.test.js", "JavaScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 98
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\ollama-provider.test.js", "JavaScript", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 88
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\operation-authority.test.js", "JavaScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\owned-host-runner.test.js", "JavaScript", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 90
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\package-contract.test.js", "JavaScript", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 103
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\preview.html", "PHP", 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 182
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\px-bridge-cache.test.js", "JavaScript", 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 230
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\runtime-efficiency-load.test.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\runtime-revisions.test.js", "JavaScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\sidebar-e2e.test.js", "JavaScript", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 125
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\sidebar-messages.test.js", "JavaScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\sidebar-preview.html", "PHP", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\sidebar-projection.test.js", "JavaScript", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 113
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\sidebar-view.test.js", "JavaScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\state-invariants.test.js", "JavaScript", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 149
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\studio-package.test.js", "JavaScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\system-surfaces.test.js", "JavaScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 86
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\team-fabric-manager.test.js", "JavaScript", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 58
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\test-profiles.test.js", "JavaScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\ui-action-inventory.test.js", "JavaScript", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\ui-scaffold.test.js", "JavaScript", 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 234
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\vscode-host\index.js", "JavaScript", 0, 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 309
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\extension\tests\work-governor.test.js", "JavaScript", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 81
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\models\benchmark-policy.json", "Rust", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\models\index.json", "Rust", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\models\provider-adapters.json", "Rust", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\models\routing-policy.json", "Rust", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\agency-specialist-routing.yaml", "Infrastructure-As-Code", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\benchmark-operational-assurance.yaml", "Infrastructure-As-Code", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\capability-assimilation.yaml", "Infrastructure-As-Code", 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 253
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\capability-scheduling.yaml", "Infrastructure-As-Code", 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 307
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\clean-room-capability-controls.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\completion-controls.yaml", "Infrastructure-As-Code", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\control-plane.yaml", "Infrastructure-As-Code", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\cybersecurity-capability-operations.yaml", "Infrastructure-As-Code", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\declared-suite.yaml", "Infrastructure-As-Code", 0, 0, 4533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4534
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\engineering-reasoning-loop.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\external-capability-intake.yaml", "Infrastructure-As-Code", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\hardware-aware-execution-routing.yaml", "Infrastructure-As-Code", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\knowledge-refinery.yaml", "Infrastructure-As-Code", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\layered-memory-lifecycle.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\local-model-planning.yaml", "Infrastructure-As-Code", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\metacognitive-evolution.yaml", "Infrastructure-As-Code", 0, 0, 606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 607
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project-change-intelligence.yaml", "Infrastructure-As-Code", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\agent_create_validate.yaml", "Infrastructure-As-Code", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\chaos_resilience_cycle.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\continuous_improvement.yaml", "Infrastructure-As-Code", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\cross_project_transfer.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\guarded_change.yaml", "Infrastructure-As-Code", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\incident_diagnose_recover.yaml", "Infrastructure-As-Code", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\memory_ingest_distill.yaml", "Infrastructure-As-Code", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\memory_maintenance.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\nightly_project_health.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\project_close.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\project_onboard.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\project_pause_resume.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\project_switch.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\safe_cleanup.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\shared_capability_promote.yaml", "Infrastructure-As-Code", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\workspace_bootstrap.yaml", "Infrastructure-As-Code", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\project_stream\workstream_plan_dispatch.yaml", "Infrastructure-As-Code", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\resource-lifecycle-reconciliation.yaml", "Infrastructure-As-Code", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\semantic-capability-query.yaml", "Infrastructure-As-Code", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\service-capability-operations.yaml", "Infrastructure-As-Code", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 270
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\orchestration\workflows\transcript-evidence-extraction.yaml", "Infrastructure-As-Code", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\agency-agent-runtime.json", "Rust", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 115
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\analyze-plan-execute-verify.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\artifact-preservation.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\benchmark-operational-assurance.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\canonical-owner.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\change-control.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\closed-loop-assurance.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\contained-execution.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\coverage-assurance.json", "Rust", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\effect-grant-trust.json", "Rust", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\evidence-required.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\execution-placement.json", "Rust", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\external-tool-quarantine.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\hardware-aware-execution.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\imported_rule_index.json", "Rust", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\learning-promotion.json", "Rust", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\operation-authority-boundary.json", "Rust", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\operational-evidence-retention.json", "Rust", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\permission-boundary.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\platform-support.json", "Rust", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\policy_index.json", "Rust", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\public-data-allowlist.json", "Rust", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\recovery.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\release-artifact-policy.json", "Rust", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\release-trust.json", "Rust", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\resource-lifecycle-retention.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\risk-classification.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\runtime-assurance-privacy.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\policies\skeptical-certification.json", "Rust", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-anthropologist.md", "Infrastructure-As-Code", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 220
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-geographer.md", "Infrastructure-As-Code", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 237
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-historian.md", "Infrastructure-As-Code", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 218
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-narratologist.md", "Infrastructure-As-Code", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 213
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-psychologist.md", "Infrastructure-As-Code", 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 277
"c:\Users\Ben\Downloads\bootstrap_project\Pacify-X\providers\agency_agents\agents\academic\academic-statistician.md", "Infrastructure-As-Code", 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 238
